OBJECTID,CHITRT0_,CHITRT0_ID,TRACT,STATE,COUNTY,CNTYTRT,POPU,Dist_5_mi,Dist_10_mi,Dist_15_mi,Dist_20_mi,Beta_6,Beta_8,Beta_10,Beta_12,Beta_14,Beta_16,Beta_18,Dist
1755,1756,1478,820902,17,31,31820902,4559,1.729311118,3.38177372,3.819285215,3.627956643,2.869542486,2.829839782,2.71558863,2.519731715,2.249828881,1.929069461,1.59334453,0
1756,1757,1479,431100,17,31,31431100,4860,2.013886122,2.291221185,2.877039597,3.098672398,2.775029146,2.756905997,2.691332493,2.555967509,2.330257425,2.010134325,1.625911885,0
1757,1758,1481,431000,17,31,31431000,1113,2.013886122,2.725067578,2.872175713,3.101394933,2.815908188,2.812740378,2.759116448,2.62961405,2.402687719,2.076726057,1.685410606,0
1758,1759,1483,691500,17,31,31691500,2380,2.043844713,2.754316061,2.910515998,3.15343445,2.84664651,2.854734149,2.812265855,2.69343664,2.476651404,2.160123075,1.776086168,0
1759,1760,1485,691400,17,31,31691400,4205,2.177034298,2.763090412,3.127391217,3.207904388,2.863848017,2.872335374,2.825979266,2.699462685,2.473530246,2.149618741,1.761917733,0
1760,1761,1486,691300,17,31,31691300,2608,2.383169856,2.772115743,3.134117075,3.207904388,2.865319543,2.861156355,2.792277445,2.634876592,2.375859306,2.025681327,1.625259052,0
1761,1762,1487,691200,17,31,31691200,3256,2.197722781,2.838419702,3.209199187,3.231366986,2.863980313,2.845048031,2.752411268,2.565410721,2.278280698,1.910120856,1.506594856,0
1762,1763,1489,710200,17,31,31710200,5781,2.234511334,3.010801206,3.538311231,3.32180122,2.871926608,2.842627829,2.733466411,2.528141663,2.227837419,1.857652609,1.464121435,0
1763,1764,1490,710300,17,31,31710300,1618,2.272411911,3.043081686,3.592369016,3.322187315,2.868009761,2.832871159,2.716427819,2.504296906,2.200183738,1.830923258,1.442682776,0
1764,1765,1491,710400,17,31,31710400,6695,2.01607416,2.612386317,3.524802067,3.428597993,2.869073398,2.829776915,2.706995185,2.4874502,2.176576635,1.80273351,1.412550706,0
1765,1766,1492,700100,17,31,31700100,3451,1.832984707,2.780296958,3.631920151,3.498303538,2.881440736,2.846484838,2.731447693,2.525575103,2.235260995,1.886256248,1.519041722,0
1766,1767,1494,450100,17,31,31450100,502,2.013886122,2.293601829,2.877039597,3.101394933,2.804834634,2.794283577,2.73129618,2.591704205,2.356788989,2.028374147,1.641677397,0
1767,1768,1496,710100,17,31,31710100,1477,2.197722781,2.848267331,3.452510441,3.237911235,2.85961279,2.832156969,2.728142022,2.529811474,2.235802272,1.868839515,1.474758219,0
1768,1769,1502,710800,17,31,31710800,5818,2.212604193,2.668749357,3.453418779,3.27764709,2.839114902,2.809157481,2.711161745,2.532779558,2.276565034,1.964085018,1.633098491,0
1769,1770,1504,710700,17,31,31710700,4056,2.212604193,2.668749357,3.453418779,3.27764709,2.841971841,2.812505774,2.716930195,2.54537901,2.302731467,2.010994551,1.705364211,0
1770,1771,1506,450200,17,31,31450200,6602,2.125168565,1.813318183,2.954988173,3.035808919,2.733395391,2.691524661,2.597647838,2.434026863,2.189972633,1.872805416,1.516249843,0
1771,1772,1507,440100,17,31,31440100,9324,2.125168565,1.826854292,3.048277329,3.072544185,2.811057583,2.858137975,2.936862912,3.073077297,3.277976751,3.528858752,3.78249922,0
1772,1773,1509,440200,17,31,31440200,9483,2.288281731,1.921993735,3.056394027,3.072544185,2.816951504,2.845409179,2.875941703,2.91556821,2.960641357,2.989984132,2.981409055,0
1773,1774,1511,440300,17,31,31440300,5165,2.331304123,1.941414999,3.203450419,3.113226407,2.789617242,2.757040626,2.663771667,2.491699064,2.232908564,1.899525939,1.529037338,0
1774,1775,1512,440400,17,31,31440400,3833,2.485961141,2.429236415,3.256294404,3.225512115,2.798338972,2.756722274,2.645016284,2.446312937,2.158501586,1.802244872,1.420983186,0
1775,1776,1513,710900,17,31,31710900,2418,2.522749694,2.613231787,3.268928063,3.177660474,2.798199006,2.756456188,2.647646072,2.458393846,2.189937638,1.863304019,1.517344999,0
1776,1777,1514,710600,17,31,31710600,2141,2.212604193,2.654688463,3.456746322,3.27764709,2.842915388,2.807814577,2.700776296,2.510189629,2.240238886,1.914250237,1.571057592,0
1777,1778,1515,710500,17,31,31710500,4979,2.689146097,2.693864189,3.505286812,3.304047729,2.841865201,2.798894648,2.678029133,2.467053359,2.170923355,1.815371293,1.442892074,0
1778,1779,1517,700500,17,31,31700500,10878,1.712147371,2.706470987,3.591962253,3.348891817,2.835226783,2.79411094,2.680733813,2.484656414,2.210335854,1.879120469,1.526209812,0
1779,1780,1518,700400,17,31,31700400,9368,1.796604398,2.776108333,3.677624309,3.47679308,2.869714525,2.866242872,2.824916207,2.756299375,2.686479675,2.647969859,2.663746699,0
1780,1781,1520,700300,17,31,31700300,9984,1.811756065,2.897867354,3.646115176,3.428371,2.852091663,2.823551152,2.731425935,2.567298365,2.334078171,2.04678643,1.731483351,0
1781,1782,1521,821102,17,31,31821102,3941,1.730021508,2.67104345,3.815146126,3.463380438,2.849522638,2.820720949,2.730915122,2.573448829,2.352539589,2.083469188,1.79123375,0
1782,1783,1523,821002,17,31,31821002,5490,1.859009594,2.743614447,3.642325105,3.617337509,2.821720757,2.788944388,2.706758006,2.578297537,2.420535877,2.262554535,2.140214582,0
1783,1784,1526,821101,17,31,31821101,4380,1.859009594,2.453346642,3.837210268,3.606193149,2.837577835,2.818512738,2.752949363,2.639257839,2.484865053,2.304364702,2.117157923,0
1784,1785,1530,711200,17,31,31711200,5838,2.599379789,2.536617808,3.479455059,3.258936896,2.813209349,2.767694888,2.651240689,2.452922484,2.177131508,1.846395929,1.498065118,0
1785,1786,1532,711000,17,31,31711000,4001,2.182645602,2.601042892,3.417265483,3.185272122,2.82083691,2.817269232,2.790779853,2.758101149,2.75258033,2.814769333,2.975559525,0
1786,1787,1533,711100,17,31,31711100,3349,1.86833448,2.536617808,3.453418779,3.225007977,2.828855366,2.825725271,2.798787762,2.765430344,2.759634156,2.821840953,2.981850498,0
1787,1788,1535,490100,17,31,31490100,596,2.053781554,1.942052596,3.189007043,3.138445781,2.726503224,2.659015296,2.524289692,2.309645191,2.0176779,1.671464609,1.312092044,0
1788,1789,1541,480200,17,31,31480200,1390,2.125168565,1.691027287,2.873519783,3.019617288,2.661586637,2.584661443,2.450596628,2.246314828,1.970382739,1.640213319,1.293297494,0
1789,1790,1542,470100,17,31,31470100,3294,1.801838989,1.713437398,2.874867542,2.992038265,2.636459708,2.547400765,2.400025058,2.18346901,1.899977706,1.57009148,1.231243868,0
1790,1791,1543,440800,17,31,31440800,2038,2.125168565,1.730609043,2.971315745,3.056793348,2.679738779,2.608774763,2.480757804,2.282565492,2.012221181,1.685863668,1.339634331,0
1791,1792,1544,440700,17,31,31440700,1651,2.288281731,1.792332317,3.027108095,3.081541886,2.716291966,2.661339363,2.551684502,2.373125945,2.120531535,1.805615946,1.46162636,0
1792,1793,1545,440600,17,31,31440600,2404,2.331304123,1.793146919,3.033427938,3.086700082,2.71127039,2.64375135,2.512459897,2.303677228,2.017343883,1.673683042,1.312920137,0
1793,1794,1547,711500,17,31,31711500,2933,2.366649221,1.963808454,3.189007043,3.138445781,2.739904041,2.677346212,2.548721302,2.342316211,2.061360695,1.728265029,1.381774554,0
1794,1795,1548,711400,17,31,31711400,2974,1.86833448,2.068962783,3.371097909,3.248870164,2.777038476,2.73906411,2.650755801,2.508600561,2.321593671,2.110191553,1.900768839,0
1795,1796,1550,711300,17,31,31711300,1850,2.599379789,2.0553126,3.516272511,3.258936896,2.78061965,2.729279435,2.611872035,2.418271262,2.152532824,1.835293837,1.500894724,0
1796,1797,1551,720100,17,31,31720100,3574,2.089512874,2.033368233,3.488228545,3.268897202,2.76138794,2.706010285,2.587042893,2.394652507,2.132267265,1.818539545,1.48513235,0
1797,1798,1552,821600,17,31,31821600,4532,1.841042179,2.123133903,3.691515631,3.30159236,2.829797522,2.829132868,2.800544442,2.748309203,2.68151135,2.603513672,2.504445111,0
1798,1799,1554,822000,17,31,31822000,4467,1.751948347,2.297408518,3.738157726,3.355228603,2.834443076,2.821375779,2.762212223,2.649909613,2.483730516,2.268580369,2.01608571,0
1799,1800,1556,822101,17,31,31822101,4255,2.004378718,2.601881231,3.498925199,3.395154475,2.88134835,2.951530364,3.047252892,3.189120329,3.393910612,3.656371581,3.937811227,0
1800,1801,1558,822200,17,31,31822200,3768,1.891064426,2.470546041,3.588509124,3.406328817,2.859773946,2.899216836,2.939710128,2.991269567,3.061928964,3.146165013,3.219912554,0
1801,1802,1559,822301,17,31,31822301,3761,1.891064426,2.339073735,3.631889351,3.602737008,2.813207674,2.799484979,2.7500562,2.662751913,2.539591467,2.384084227,2.201806583,0
1802,1803,1561,440900,17,31,31440900,3366,1.973970609,1.730609043,3.017433872,3.063337597,2.668639756,2.58871033,2.448067102,2.234576413,1.949393917,1.612790932,1.263386972,0
1803,1804,1565,730200,17,31,31730200,10014,2.05650372,2.004243144,3.455970724,3.174707089,2.731085615,2.666198859,2.537801807,2.336098253,2.065576758,1.747623264,1.417312814,0
1804,1805,1566,730300,17,31,31730300,1331,2.96122133,2.070500458,3.478679461,3.248870164,2.748131594,2.68762925,2.562655626,2.363254785,2.093547786,1.774173176,1.439461447,0
1805,1806,1572,490300,17,31,31490300,2247,2.198928402,1.88491384,3.123426474,3.063337597,2.66662947,2.581426313,2.432607771,2.209182046,1.915040333,1.573446228,1.224166314,0
1806,1807,1573,490200,17,31,31490200,3421,2.241950795,1.88491384,3.141217396,3.066060132,2.682653187,2.600773919,2.45371749,2.230654567,1.936117192,1.594032111,1.244314093,0
1807,1808,1574,730100,17,31,31730100,2734,2.241950795,1.897895347,3.270602561,3.16137509,2.698570418,2.621507273,2.479208804,2.261225049,1.972372962,1.636200288,1.291403335,0
1808,1809,1575,822102,17,31,31822102,4265,1.751948347,2.14601584,3.497050664,3.342382793,2.824640314,2.834053456,2.820678197,2.782258252,2.717425524,2.621475858,2.48747183,0
1809,1810,1576,821700,17,31,31821700,5246,1.834741903,2.314617621,3.471963137,3.31399227,2.805464871,2.800086533,2.765286786,2.698625603,2.600014489,2.466458133,2.291997788,0
1810,1811,1578,490400,17,31,31490400,1202,2.162139849,1.713437398,2.924993768,3.020893195,2.64164364,2.550059037,2.397172863,2.172730766,1.880904747,1.544500543,1.202094605,0
1811,1812,1583,821800,17,31,31821800,5730,1.893990563,2.302684845,3.333963656,3.294500895,2.854120795,2.953367383,3.158098786,3.578745161,4.36107786,5.622622678,7.352649668,0
1812,1813,1589,822500,17,31,31822500,4244,2.5434073,2.394251145,3.334589963,3.377775828,3.004986088,3.29400918,3.851708885,4.875748221,6.608488862,9.253598216,12.84960859,0
1813,1814,1592,490500,17,31,31490500,2201,2.204497106,1.812230765,2.929782063,3.01380173,2.616045885,2.516054804,2.356394748,2.128504141,1.838320919,1.50909294,1.177542182,0
1814,1815,1593,490600,17,31,31490600,1714,2.247519499,1.817629886,3.032550108,3.038373795,2.644831407,2.552457932,2.398404504,2.173694455,1.884236293,1.553549016,1.218814012,0
1815,1816,1594,730500,17,31,31730500,5077,2.421191799,1.9669767,3.032550108,3.056853235,2.646758573,2.557171786,2.408273087,2.191814649,1.913827899,1.596653278,1.275047906,0
1816,1817,1595,730400,17,31,31730400,4127,1.349236145,1.945356484,3.368849593,3.120433358,2.686747973,2.609648724,2.472133434,2.265481941,1.995083911,1.682531988,1.36208217,0
1817,1818,1597,720200,17,31,31720200,4453,2.095081578,2.02968507,3.371809029,3.160095507,2.690196805,2.621233526,2.498646901,2.315163099,2.075790792,1.798909226,1.513395782,0
1818,1819,1600,720300,17,31,31720300,3912,2.089512874,2.101210903,3.280246755,3.193528249,2.708903683,2.646823437,2.53124255,2.354034219,2.118174896,1.838800687,1.541690607,0
1819,1820,1601,821900,17,31,31821900,5313,2.085140421,2.387013431,3.313263653,3.220622341,2.741955098,2.709524461,2.642056763,2.536002547,2.392854045,2.215400349,2.006863422,0
1820,1821,1606,822701,17,31,31822701,4198,2.497960116,2.244405321,3.316934267,3.283123328,2.791075473,2.796722808,2.785818772,2.756802821,2.707753365,2.632093065,2.520350785,0
1821,1822,1608,490800,17,31,31490800,4587,2.195478652,1.896559351,2.888626262,3.042649126,2.588108468,2.482510099,2.321845749,2.099291536,1.82146634,1.509822067,1.196744922,0
1822,1823,1610,490700,17,31,31490700,3714,1.517428512,1.957129071,2.903811331,3.045079879,2.613746489,2.51572007,2.361257655,2.142934311,1.866986326,1.554889708,1.239571506,0
1823,1824,1611,730600,17,31,31730600,3951,1.349236145,2.002391058,3.212118978,3.099325112,2.656429882,2.576868369,2.444688652,2.253394701,2.009329142,1.732597413,1.453280541,0
1824,1825,1612,720400,17,31,31720400,2398,2.171800331,2.316517737,3.413591813,3.193528249,2.707360082,2.651113871,2.547079374,2.387747067,2.174621169,1.918506665,1.639125004,0
1825,1826,1613,740200,17,31,31740200,5944,2.076121967,2.182312933,3.189933648,3.213204143,2.713778867,2.669025947,2.584295773,2.45217831,2.271261412,2.046641266,1.792139486,0
1826,1827,1617,822702,17,31,31822702,3687,2.497960116,2.143970336,3.263344133,3.281976193,2.751849803,2.739245814,2.704462469,2.64349401,2.553181787,2.4292575,2.269626259,0
1827,1828,1623,490900,17,31,31490900,10754,1.490900201,1.913627671,2.69546367,2.984555604,2.556782269,2.457876325,2.32290924,2.151758749,1.953192068,1.74100083,1.529520228,0
1828,1829,1624,491000,17,31,31491000,6753,1.263131293,1.919026792,2.704617865,2.997622727,2.575386506,2.478378951,2.339122599,2.153940776,1.929086801,1.679362416,1.424996321,0
1829,1830,1625,491100,17,31,31491100,5198,1.263131293,1.784709053,2.757259622,3.008686205,2.591062346,2.496992461,2.35741526,2.167114804,1.931936463,1.668755731,1.402380611,0
1830,1831,1626,720500,17,31,31720500,2262,1.912123709,2.019613928,3.199380047,3.199514096,2.676157568,2.611497533,2.500919934,2.337300651,2.122769034,1.869340541,1.598390964,0
1831,1832,1627,730700,17,31,31730700,2609,1.338208516,1.94594936,2.786554336,3.056853235,2.635138478,2.563066393,2.453927357,2.307071434,2.133099632,1.952200394,1.788938434,0
1832,1833,1628,740100,17,31,31740100,3281,1.984760155,2.09803417,3.189214539,3.153554817,2.668300282,2.614002463,2.531298615,2.425287398,2.313638392,2.223338314,2.183127859,0
1833,1834,1629,720700,17,31,31720700,3554,1.930281308,1.959205605,3.0168878,3.109285418,2.673655976,2.632572607,2.577515685,2.522286089,2.494401682,2.529381767,2.660442334,0
1834,1835,1630,720600,17,31,31720600,1839,1.930281308,1.991345206,3.152180767,3.171487124,2.666586388,2.601014873,2.492519665,2.336063689,2.136614067,1.909092412,1.676176597,0
1835,1836,1640,822802,17,31,31822802,3624,2.394632712,2.263833383,3.227699178,3.22383461,2.692585631,2.646827496,2.566096113,2.442833186,2.273760288,2.061454302,1.818785026,0
1836,1837,1641,822801,17,31,31822801,3273,2.532639252,2.162596751,2.88610119,3.216418649,2.693900457,2.656464231,2.591404657,2.492321178,2.354636298,2.176897588,1.966958908,0
1837,1838,1643,750100,17,31,31750100,4969,1.341189133,1.866462308,2.763579465,3.009396082,2.62090058,2.561614155,2.485700673,2.403009819,2.335207742,2.310672677,2.355787299,0
1838,1839,1644,750200,17,31,31750200,3506,1.936678196,2.069765447,2.936688611,3.101272338,2.642790617,2.586916788,2.508718002,2.413705899,2.317907951,2.244130192,2.215550397,0
1839,1840,1646,750300,17,31,31750300,2680,1.918520597,2.093958297,3.166342217,3.136807472,2.639038162,2.564384619,2.446279282,2.278481524,2.064368643,1.81748522,1.560341296,0
1840,1841,1647,823304,17,31,31823304,6029,2.60914767,2.385609353,2.528249923,3.023172758,2.585264283,2.495268577,2.363995628,2.184863174,1.960463671,1.704189305,1.440567796,0
1841,1842,1648,740300,17,31,31740300,4742,2.648447501,2.165359608,3.245030239,3.157322563,2.665406022,2.608773732,2.519797737,2.398072273,2.252416552,2.099442132,1.960576507,0
1842,1843,1653,750500,17,31,31750500,6419,1.854228467,2.158716602,2.86061416,3.019470878,2.579891599,2.492725195,2.368828214,2.203805974,2.002762821,1.780055771,1.557046357,0
1843,1844,1657,491300,17,31,31491300,3835,1.322707834,1.83953974,2.705217915,2.984555604,2.537110539,2.440063321,2.314184396,2.16026378,1.986389119,1.803218653,1.620096633,0
1844,1845,1658,491200,17,31,31491200,2709,1.318514609,1.83953974,2.727478773,2.984555604,2.547431677,2.446268361,2.306331399,2.123407747,1.902831201,1.658638339,1.411056434,0
1845,1846,1659,750600,17,31,31750600,4486,1.040423939,1.888182464,2.741372759,3.005579387,2.578523643,2.494967438,2.380070208,2.23274982,2.061410265,1.882102025,1.714568221,0
1846,1847,1660,750400,17,31,31750400,3166,1.871389308,2.283861284,2.898467662,3.109022807,2.592632641,2.504604464,2.374784539,2.196946108,1.97466283,1.722128525,1.462997117,0
1847,1848,1661,740400,17,31,31740400,4853,2.560302117,2.35843285,2.790779972,3.192651094,2.625103142,2.549096629,2.432003179,2.266169253,2.051422407,1.797712428,1.528075808,0
1848,1849,1665,530200,17,31,31530200,7012,1.33208534,1.856676701,2.59475807,2.851689984,2.508605334,2.39773528,2.251187195,2.065448836,1.846142815,1.606698273,1.365829212,0
1849,1850,1667,530300,17,31,31530300,4995,1.040423939,2.074805816,2.623897078,2.89341774,2.542068494,2.444264606,2.311586777,2.140140833,1.935398695,1.711409374,1.488130554,0
1850,1851,1674,530400,17,31,31530400,2339,1.288394057,2.059567553,2.274557904,2.875548634,2.516614166,2.41783011,2.291470813,2.135881378,1.95803996,1.771621252,1.593734521,0
1851,1852,1683,821401,17,31,31821401,3803,1.249246972,2.339677985,2.198044553,2.884474878,2.502438323,2.410770727,2.30336264,2.182755984,2.0593326,1.947634036,1.861890383,0
1852,1853,816,80700,17,31,31080700,29,7.280297345,4.005336662,3.706495998,3.380939388,4.101362647,4.716427306,5.318668969,5.790031665,5.988099827,5.82135413,5.319402881,0
1853,1854,872,231400,17,31,31231400,2,3.947877791,4.273919879,4.208709642,3.70669236,3.574899389,3.775851796,3.85067361,3.755733746,3.475727925,3.038071189,2.509031649,0
1854,1855,1005,283400,17,31,31283400,0,6.77112,3.933817716,3.779264198,3.461897229,3.889322685,4.377265041,4.855217718,5.269295038,5.568866436,5.729794507,5.762668018,0
1855,1856,1008,290100,17,31,31290100,8,6.345780696,4.377184086,4.093841879,3.582739879,3.92201171,4.420680702,4.914035897,5.346629147,5.652212779,5.762230936,5.61684828,0
1856,1857,1016,283700,17,31,31283700,18,6.459609335,3.876540301,3.734908437,3.450062559,3.793011887,4.199684173,4.553780986,4.789640823,4.848098846,4.70392148,4.380610921,0
1857,1858,1083,330500,17,31,31330500,60,6.465351033,3.623335913,3.396511611,3.395559735,3.463142862,3.725296882,3.945819665,4.088743561,4.121478262,4.025730555,3.805235085,0
1858,1859,1086,311500,17,31,31311500,4,5.69474249,4.14861286,3.799695127,3.479503832,3.620725685,3.918224031,4.143802325,4.249434368,4.202425421,4.00323951,3.689156325,0
1859,1860,1097,292700,17,31,31292700,0,3.438733915,4.634568839,4.139741828,3.668095877,3.443441363,3.599525239,3.638440283,3.508288544,3.182203441,2.703151419,2.16058436,0
